id,name,originalAmountStaked,stakeTime
2466a6560fefa4290614ac655d117d94660da6f4eb50384c1452c672f224210b,ergopad Stake Key,25000.0,2022-02-28 00:22:17.057624
11016825d61e29231505284dec3e40310110a525775cf3231de05af9a8ae06db,ergopad Stake Key,25000.0,2022-03-05 10:24:58.275615
ac22476ec201f8d79b770042bb125cf9a6e4da0c01d5b7439a51bc50199b3b7e,ergopad Stake Key,25000.0,2022-03-05 19:10:05.315105
97f9c14bec3682d422590f29fe987b714f4a5e301ad144ed83044159a70a0e7e,ergopad Stake Key,25000.0,2022-02-28 17:24:14.761819
ed10b1109dcdaa55f74a647278ecb7dea925d76cfc83e4e401cd6c03526c45bb,ergopad Stake Key,25000.0,2022-03-01 08:08:26.682527
586ccd507ad0f2758b33410f59a578b5eb3d52cac7e80f6d91cffc97416413f8,ergopad Stake Key,25000.0,2022-02-28 08:17:43.440228
ec05a2d12ee1add4b13581920940e72d2344a5f5da9033279d4a407e3676208d,ergopad Stake Key,25000.0,2022-02-27 22:35:59.646068
2e1bbc4de59411b45fd287b599df9a7b2dff063dfa141fe2535c0f492d60278c,ergopad Stake Key,25000.0,2022-02-28 12:47:06.909677
ce51cfc6a703bc271acff3373f1636aea3e9cd451d1e6aa6c45860d4f3b1836c,ergopad Stake Key,25000.0,2022-02-28 00:39:32.724490
36d1bffd85e22a29b11d3ad5e46a100fce81e93ca81c23fe701148da9a71785f,ergopad Stake Key,25000.0,2022-03-01 04:33:25.756839
19fc19cdb38c5a0a686c4b34a491c6c76dde11f87b4c247dc3a0d15f0e13052a,ergopad Stake Key,25000.0,2022-02-28 01:05:06.898878
bff35110645d1c8c2970b9674ff0e1b4f2eeedbc72999e9c82f23f884a45d9ea,ergopad Stake Key,25000.0,2022-02-28 08:42:49.039154
4c92f24511d9f31b9dbbdfaff1c81de0112d2e7111b5f59fdeebef6dfac20a54,ergopad Stake Key,24969.23,2022-02-28 01:34:44.269140
bd18ae626d9dc71d1ea120d41338b378a75884495593f78eeb684645f05f0887,ergopad Stake Key,24887.82,2022-03-08 08:02:21.322823
e5b7ac3ff1c241f2e76d9909a01ff9a65509b89b5567ac999e3f9f8c1d056d34,ergopad Stake Key,24549.24,2022-02-28 07:20:01.021801
72972ae73b1d934c506e929563dcf096c107fbb8a8279a2c776bfd41721fb1bd,ergopad Stake Key,24512.94,2022-03-01 20:21:30.340353
25567857b5e15300d4a760d751cdfc907783f819fec7a7069ea74cec18f35c68,ergopad Stake Key,24500.0,2022-03-01 05:33:15.993906
0aa1ae695db987a6d65aded00e8c2d3a3e2243906c21747400af2bc482008c6b,ergopad Stake Key,24217.59,2022-03-13 18:03:05.478937
d6ee879e0766561c19741e8b5551f43b2b2237a3168b1f0a0d154db6695a6c9a,ergopad Stake Key,23331.39,2022-03-19 09:29:57.767022
1c69164d0161dc6d030f722fa4b1e68ab2347b51f7e5d2259f02db393a844fc7,ergopad Stake Key,22390.64,2022-02-28 08:12:31.595281
5e119eb4f8e6de10f735cfba1435b219fda0d196ce18e3c3ad64fedcad7cb7c1,ergopad Stake Key,22222.0,2022-02-28 09:03:10.837275
01c2f1f55158d7050f9891805fad2da1b9578ac25440da2d9e3f8dced0362bac,ergopad Stake Key,22208.66,2022-02-28 20:16:24.768882
2229285ea1a1bda19cf7fb2eefcd3e7c170d2a64ab581181c16594ce4ccf399f,ergopad Stake Key,22152.0,2022-02-28 13:30:58.802695
b5a457ef75bcdbc61ba4331e4aa9fb2816debc3e636ef341f42be7dceb1e4121,ergopad Stake Key,22000.0,2022-02-27 22:09:20.561064
95c3f840ab426ff08b5c2019d7c267f68199792db511925d970520c4bdd73b39,ergopad Stake Key,21888.66,2022-03-05 12:20:25.810959
c2a3bb21a684517244a22e9e45ea6d09ab64b350e46229f1fb78f49d8cea0d0b,ergopad Stake Key,21824.0,2022-02-27 23:37:32.909580
25eca5927a9359ece98da99423921e663474206f59d97ba445fb82f248025649,ergopad Stake Key,21792.66,2022-02-28 06:14:57.455759
7d347135eb860df6e60401d647a884eafd93896d275470b17d311d228b480aa2,ergopad Stake Key,21510.0,2022-02-28 07:59:44.426138
23c7cafb302564e861ca9c8df61465888a887f6fad8a2a78c77b3fb7555d3586,ergopad Stake Key,21283.37,2022-03-04 15:29:49.744105
0a857241eed1460592afb76c7df80b612c473c95dd525c3164a430b373a3de09,ergopad Stake Key,20999.81,2022-02-28 10:26:41.115371
83f286a29566ee001d106da2f5d81950ddedf5af5e74a60b66356176577aca05,ergopad Stake Key,20833.32,2022-03-05 11:09:13.733111
645904053a6b6a27c6766544e169fc8fd6cda52e2bebdfb1284cbd04881c21a8,ergopad Stake Key,20833.32,2022-02-28 06:06:13.132666
e48233fb47f452067e9ab6162a842d654ba35b622ded8916439339e4c5101e2a,ergopad Stake Key,20560.32,2022-02-28 13:49:07.535146
3fd6982e17cc07af92aa9a2e5c93192c253f64c9d302080ebd36d1e704f20b62,ergopad Stake Key,20455.32,2022-02-28 01:39:18.867819
c627c99c235a973efddd88f35e6feb5f8ff98ede9059894a8ded2510184ebef1,ergopad Stake Key,20399.32,2022-02-28 04:38:42.119285
9012643b4a4b84e380afa69daedcd08819adb9393d8d17175a2a0eaa6ba66a8d,ergopad Stake Key,20010.0,2022-03-12 02:33:40.284205
31dff5e9c61572b748d72bd35a036fd88b420ef242bbc384d4dcabc48256e674,ergopad Stake Key,20000.18,2022-02-28 09:49:37.174527
bf5b427f1b220008a366bd78ac2ecd246c3f0bf871082f38623f7142b1234d3b,ergopad Stake Key,20000.0,2022-03-19 15:58:12.900740
d47e1125226610c73f55babf07874a9e38d7973422846f44f2c62bdcf1130672,ergopad Stake Key,20000.0,2022-02-27 21:28:03.075126
a281db8324376c2625221c2f059f2256c18070c569568b8d92829e18f6453dfe,ergopad Stake Key,20000.0,2022-03-01 03:40:03.732297
18c436ac389edc64292673fd1f0a1af9492140a595e7019352651dc70ecef443,ergopad Stake Key,19700.51,2022-03-01 03:03:24.035601
de41eef0a03e6c06006daedd0e58cd5092f676cf998759509b12c80b57520610,ergopad Stake Key,19110.66,2022-02-28 05:39:06.188639
d61107c32ab34d025edc582ccc190303ff97e5a91bfa674e5771dfbee0b6f6b7,ergopad Stake Key,18812.42,2022-03-02 21:12:01.659833
758f45ac7737b380f303f1c6bc5cfe2f3f85ec4783767d0b731c49db0c7a9501,ergopad Stake Key,18713.66,2022-03-04 15:53:56.399266
8023cd0a1576faf992e46c791abad6c23210cb700cbddc37677e9210df99a4c6,ergopad Stake Key,18665.32,2022-02-28 23:59:12.275603
02798b6bd21a5ee156c50ed96ce857a21a82a34a724398d7daa9f001ea7033c4,ergopad Stake Key,18335.3,2022-02-28 06:55:26.905543
5d9518d60c2ae4e7a1f3d5b34552c5b56a4a4d3acb7db94b180f933f538f7632,ergopad Stake Key,18071.55,2022-02-28 20:18:01.563993
e2c2627464172cc88cea10f2ff7220186493331d6862fa514c5829309de5dd68,ergopad Stake Key,18028.0,2022-03-03 16:52:19.489449
87e650e991a13369c2a6d9135066a1aab2ae9614dc86293263c3190b5d941952,ergopad Stake Key,17777.32,2022-03-02 23:30:51.751267
aa22d8c0211741888e807ba3339dde16cc4c8a035d4c06d5f68a71434f01d8c0,ergopad Stake Key,17508.75,2022-02-28 02:07:45.779219
d30d0923ce1ba41576e4a686bb288ae67e725355204cb12b1b676159a8a15a61,ergopad Stake Key,17498.66,2022-02-27 22:58:20.822178
1d92832e9bf6e71b31f7c2dcc95da1b07d5f8de7d8e318919ee845c7683ba2e4,ergopad Stake Key,17450.66,2022-02-28 07:53:57.403517
b1a48e8b29f833f90a2191aabba755722846dc6b34803aa87f6b0c788b8b9527,ergopad Stake Key,17450.4,2022-03-16 06:15:23.920945
533758f0de3ce1a79b42f2727b95c6994522bde8bb95c70ff6b82eaed9ef04a3,ergopad Stake Key,17228.66,2022-02-28 15:15:26.435358
70f4933331b28c24583f3999ed1ba58695a136ec5dcafab9a365a805f6dec473,ergopad Stake Key,17200.0,2022-02-28 06:23:21.599551
4e247edccc814e9a9cb5253560a082c35496268a507f0606dce437e685e5f87c,ergopad Stake Key,16764.0,2022-02-28 06:00:56.598548
ae0ef2a9f110956ae406c8d5d2b01a05b2e4c305b2d05c599abea18fb671351b,ergopad Stake Key,16716.66,2022-02-28 00:43:05.435449
7fddb1e24d079e717fdac58a9d41beac34b1fcba3dcbbcaaff7ed05f718d854e,ergopad Stake Key,16666.66,2022-02-28 08:29:55.579892
135dc6ae82625a7da50a93c0f7125398dab195f84e9f0b6c4f8a5ce04e48521a,ergopad Stake Key,16666.66,2022-03-02 16:36:54.233627
411382c45d5cc866435a9cc181c650fd35443607a9b8f88cff16d1e37eda7931,ergopad Stake Key,16666.66,2022-02-28 14:19:49.563033
348b130b343a7f0f7f5f2b95dbf468db9fdd39855b59804b584489d4fe2ee988,ergopad Stake Key,16666.66,2022-03-07 00:02:01.423410
40d210820a021ef16a93fcf996a8afd42e9a368fb8129e173bbe8c75a6432e1e,ergopad Stake Key,16666.66,2022-02-28 04:07:47.053826
f520988728e153463e954300d8954e378967c99ecb4bc79d741e7a0492d2d2df,ergopad Stake Key,16666.66,2022-02-28 03:30:40.960594
fdb395365be03a0a4f6b367de88646f3c8ed77c39d081f166655189fa2b459b7,ergopad Stake Key,16368.26,2022-02-28 00:35:45.037560
173207d84330e997b561de6e8d8b54fcaba892f8334342722cf1e975edeb107d,ergopad Stake Key,16161.14,2022-03-01 20:37:58.596913
1e74c7d3df55cb05ea902142c65bdc4f286bc954fe6474b119bd6bccf55f4aba,ergopad Stake Key,16048.0,2022-03-01 23:02:03.524036
1179e950a1e8fed22cbff23e908f5e9a61775f47ec79e42a727138fa1807c658,ergopad Stake Key,15671.0,2022-03-01 15:03:25.797765
ea4f05d53dbaf32250160ca5cbae5adfed159277706f38115444aaff0ae240b2,ergopad Stake Key,15598.3,2022-03-07 00:33:58.295267
64776c71e3b230ec6153e500f274aa25c74ff8ef85a3ae44d6bcda47e4c7cd0f,ergopad Stake Key,15144.43,2022-03-01 23:54:21.676768
460c8af81dff4127ce52389e4cb195a4ee3d6edb0568414356b520c5fe1e9472,ergopad Stake Key,15135.98,2022-02-28 00:44:20.391112
46a32f91bab89c10771ff17bd3f10e233c8f17e152ff1381c16a77104f4b19f5,ergopad Stake Key,15084.62,2022-02-28 01:14:28.954678
1c96412b00512477dc4c65a84c41090b537bd9f17916ba0b98dd60abcf5df7f8,ergopad Stake Key,15036.94,2022-03-08 07:14:47.799321
2954a29507906211523aecff8c5bad6f9476cd9637206e9546d4a62340d06a05,ergopad Stake Key,15000.32,2022-03-10 06:46:03.858842
7ee77f196dc723a6040b7e947e66c84093969f64116fbd78ea2190ffdd8f8c06,ergopad Stake Key,15000.0,2022-03-22 21:24:05.239196
f3536868a0c552dd0ace667e54e08f690f213712b706bd78271fc03135b6877e,ergopad Stake Key,14766.65,2022-03-05 06:36:00.472554
80adb591ec778620a40d247491eff7b2876bbc1840475529c83b0877e0061111,ergopad Stake Key,14670.0,2022-03-03 02:42:00.608647
c0d22877521a4564a6d07c8fbb8817eaceaea885b6c7be4b481f9c2c836751e8,ergopad Stake Key,14602.66,2022-03-01 20:36:18.594732
c79b4db7ea2acfaec1a8609cd4e1580e45a7263b7b27597f2bd4d9ebe34951e1,ergopad Stake Key,14583.47,2022-02-28 07:54:24.423475
8cc9381ec735f3f0382dcb0695cebc1c50590f230313638bf4fc9624687799f7,ergopad Stake Key,14407.23,2022-02-28 19:28:45.944497
87583b39363423a5023f6f955ea4bbefc642b693691f68c62928a7ff7a24bef7,ergopad Stake Key,14388.37,2022-02-28 02:31:38.296346
29d44c5c0743a31411d06914a82bba7c72edc0870b6c5b7910c988991e059cb2,ergopad Stake Key,14269.16,2022-02-28 12:00:16.705578
ee8927dcc82a8234ee01641af49f8743868a2a6129226e2f4159d9c579de68e9,ergopad Stake Key,13909.32,2022-03-15 04:34:32.569034
31b0eea37a54ea0de3ce99cb45bf02c7fc0830a1b9d1934570ceb33727205f0a,ergopad Stake Key,13707.63,2022-03-19 23:21:50.073663
d6db12424ba1314913cad47903ba31b573d9551dea3d45143c9a5b7401ba8817,ergopad Stake Key,13645.95,2022-03-20 06:00:04.052444
b1cc006829ce6003ae4262d9de1d7db7a4815da1a7e93078d8e073892a2031ad,ergopad Stake Key,13629.6,2022-03-22 01:38:58.906627
a84526bfce60708b842b5fbb5f4891eedc0091c2cc30c2f3b788d14f3ed259ac,ergopad Stake Key,13609.94,2022-02-28 01:48:18.230724
7165bc0f1e22ac16facaf5bebc147f56fbcea27eedc06c76f0bce52345df0e53,ergopad Stake Key,13589.33,2022-03-14 10:55:42.124496
5eb63c016587804eb64f96a0869d0380a5b8448eba88f55380397c07a122ebe2,ergopad Stake Key,13388.91,2022-03-03 18:36:59.416838
3d77b3eb8c99f58dcfe8272fd2d84e1f9b26ed03823ddf3f4a71098f86f12588,ergopad Stake Key,12973.74,2022-03-19 16:42:55.534173
5038869cce6b0d5ead802b3fa6bf6a0db7c14ba35ed5ca0d7cc47dd1d3a198dc,ergopad Stake Key,12929.99,2022-03-04 09:41:12.680098
51537461db312ec8c41f3d40d4b136c244c0813a136434e55c816bbcb6de8591,ergopad Stake Key,12863.14,2022-03-08 21:30:07.208212
6fb748f5277506932b52e99d03cba9f9a28570c3c657f16a14e0703adf98765c,ergopad Stake Key,12716.42,2022-03-22 15:05:36.465492
6042d2c360caed7e35bcf589262f58a56658bb79ed3da58140a326cdc9dbb5de,ergopad Stake Key,12328.6,2022-03-09 03:34:19.603754
e3535c843c481b9f343f2ffd748bebff14e215ed434828f4e1cf91672fff5323,ergopad Stake Key,12158.0,2022-03-02 09:14:37.355839
950ba5f452b96ae9c60520164e4c27fee41ac5e9b1eca4662b0c0fa11363a3a2,ergopad Stake Key,12092.77,2022-03-07 08:28:47.741908
f9c559019578bb0569690583e65d43ec758ea331ec6e0e6093aa265982a73c22,ergopad Stake Key,12000.51,2022-03-09 08:33:51.331199
6b2ba98e66706c0d6e4473da89c727c434988f1a3d384ddf4bf207f3b2dc28a7,ergopad Stake Key,11915.33,2022-03-05 22:27:59.063347
15557f0c3f1766ac437e256c25fdf9eb17bac82fe26dd32c2b414367c94da335,ergopad Stake Key,11800.0,2022-03-06 13:13:33.730218
eb88c6595faf5aae6fab9d25d9a7939cdedd75cb9b09fa2143ddeb4f47a07a10,ergopad Stake Key,11721.72,2022-03-02 14:23:49.431298
8f5989c60e35f79f4c7531d06ca75f2d2469553e9b26b180461b49a5925b257c,ergopad Stake Key,11695.41,2022-03-02 20:33:59.555693
1eb96b7bc778207f14f36a3b028e5b73f928ba017e67aa68b43aa54ef09a7389,ergopad Stake Key,11665.8,2022-03-20 15:03:31.748257
c25139d8916b10a281ec1dfa9ecd0f5c267493069792cbc691056b50320aec7f,ergopad Stake Key,11470.23,2022-03-03 12:28:33.789312
a057d8416906e3a06b052c3b2b4abd2c37902243fce8bd1f41ceca2f5878dcef,ergopad Stake Key,11249.77,2022-02-28 16:44:41.056345
29b12337f29e32728f8039243ffc0c6ba8e91aa471b15c95f60bffd44e1cb123,ergopad Stake Key,11150.0,2022-03-20 06:14:42.240454
98f31854a3d383987e84f86650c439b0fff84801a7fc1bc4bc32baa47bcb3e81,ergopad Stake Key,11111.1,2022-02-28 06:38:53.627847
890d71aec97ee99713cfaece063b40216e040f499c086f2c1207f40d886c196e,ergopad Stake Key,11110.0,2022-02-28 18:42:13.241344
0530ddaa85d96330f6ae06cbd7c510417dd3823a3c7ccf17e53289ecf20cc08f,ergopad Stake Key,11090.33,2022-03-03 00:02:27.115650
1db393a5e9de3889923b9ff7362a5155b38a45392587b7a4bfd2ec86fe06db20,ergopad Stake Key,11065.32,2022-02-28 06:02:42.807330
f4a187c44c005cfb10a5e5d90c23ac54f23fdfb2d44f7096acb6516b522f5103,ergopad Stake Key,11045.32,2022-02-28 12:54:00.184686
b2483fc6f8f7e5b5d9a047aba774e13536f3ee4e0b2170329a9144a1787c3476,ergopad Stake Key,10986.66,2022-03-05 13:50:00.526547
7bac7d2350792aea166fc0def67f6092aecf1d48a9d8cec23455ae54fdc15343,ergopad Stake Key,10866.33,2022-03-01 23:33:55.971457
45493a1db83b8ef71ccdb8ced97054413449091ba2df28ae2dc9db82d03973e2,ergopad Stake Key,10866.33,2022-03-01 04:11:48.668005
ad6f3382a8a9d293efbf37046fe81fa777a77604567b2a725e60acdf976b036c,ergopad Stake Key,10731.25,2022-03-04 11:59:30.155024
03fdd153a5334e5cd7fb9c05135a861fb43f9d331e651daa36a9bfe1511ed6f2,ergopad Stake Key,10684.38,2022-03-13 18:32:37.969703
af853ff2310ce1410849e646aafd071234d36108a7c5dbdb617f3d23b0baceb8,ergopad Stake Key,10525.61,2022-03-12 08:14:22.719634
ff23bbec27e5ae211b7fd6d442884b73bbf83b94185fc4bf01f7017bea6cada1,ergopad Stake Key,10519.4,2022-03-16 21:31:34.513030
ad15d6f710f5eea294a53b0639e027215be9efc1313165fbf9ec6e73e246fc67,ergopad Stake Key,10449.78,2022-03-03 15:48:44.321557
b57c68c374adb47396c67eb4f16a9ec62cf533a96984122d89a7f156b08208e7,ergopad Stake Key,10412.14,2022-03-04 04:51:57.521359
087cb2cd566836e3706656825743688f419a3dab27e9a51330d5572a3ea391a3,ergopad Stake Key,10348.87,2022-03-01 11:45:05.641843
3cc976fefa4eb93ab58d38a12a3154ae67d4252b5a649097d8f95a289f9f9d74,ergopad Stake Key,10320.23,2022-03-18 19:01:28.096700
0168f1a35446353741f0b877edf57c5d2734958d506ef8dddb1b21d937bc12a1,ergopad Stake Key,10250.0,2022-02-28 01:30:03.127153
a35bdb9f264e2736b1c0442602a0d8fb3228b114a1ce479990f5268a56b92b21,ergopad Stake Key,10089.57,2022-03-16 05:07:39.944444
d9460742a676fb0a9ac4aeada5c4962875aa3c0190f8284ab107521822db4e4c,ergopad Stake Key,10084.11,2022-02-28 00:42:26.561842
4af382cb32cf3418289b7a38d9958f939ddc4defbc76e70f5856f3c433ed05a3,ergopad Stake Key,10058.19,2022-03-05 06:45:36.442920
41238869054b115fdfdb5b1498d2eb071a501ef7815d64c40ddda78567c9e90a,ergopad Stake Key,10000.0,2022-03-07 10:03:29.178734
40965373f01858d6913ff6298d01bbbdfb6510658f8e0abfdecbb0db5214a6cb,ergopad Stake Key,10000.0,2022-03-13 16:13:50.900310
672018f36540b9e0ccdbb5ee6864fa7c33477477f33ce1c06dfe2050e37eb83a,ergopad Stake Key,10000.0,2022-03-13 02:30:47.141730
2e804a5db55669ee2668c7060b9944c87406b12d6030b26723bc1951e9927cfd,ergopad Stake Key,10000.0,2022-03-22 01:18:34.445746
02df2bbb4b548d4902df077f002f96b3daf980af14790500d3230d7344116e93,ergopad Stake Key,9914.74,2022-03-10 13:52:14.280092
b62e3f14035de4e2f651f812c06aef7a2211f6f0be3848402dc460a3b8a70aa6,ergopad Stake Key,9760.71,2022-03-15 03:10:04.134850
11887269ac88c5f15b80d31bb1dacf1fb5fa6c56ef0a9586e08c150ee36b9905,ergopad Stake Key,9708.33,2022-02-27 23:01:15.627708
1820686e7ec9b18c225322579155dd909f3485faa4391a72899abb5c75cb1b37,ergopad Stake Key,9669.53,2022-02-28 16:08:54.047314
07c5043c43ee54f14270753ddbbd2af622edaa052cbdfc15f553f40e82cc6e57,ergopad Stake Key,9432.0,2022-03-02 12:03:14.287254
3cc7ad77484e07925ff2d3151cf426d0455d21795ca6811d6f4adc691a66151d,ergopad Stake Key,9144.87,2022-03-19 10:06:49.039100
bde5221dfe57592acf1a1653fc0b7b824e65f35bb727f422aed1794fafe8df8c,ergopad Stake Key,8941.88,2022-03-14 11:33:25.940769
ce2dfab372c82a964aaef2e5a9a1286df2703ade99c2233a17ab972396a334cd,ergopad Stake Key,8503.87,2022-03-01 06:38:11.583725
041d0cf48a5756fa39379992e6f9f97c1326df87a29508362f502aa50620fffd,ergopad Stake Key,8452.99,2022-02-28 00:36:41.104602
49b984e0a96bb152e1c0a4b1b5d63bb8e99562cadc5f4b634d5f9bbd7504e58d,ergopad Stake Key,8445.32,2022-02-28 04:03:03.724740
50f28221c8509957b611796a3ca32e4181ee5edcc73802ad67fee75e00f807c6,ergopad Stake Key,8433.61,2022-03-03 17:02:04.121394
4d2c1dbca204198ba44e01bf531259f39f47334ce9f61b78ddd3ee3c8a43a6f8,ergopad Stake Key,8405.32,2022-02-28 01:21:00.593089
804de9013cc169d125076017d774d43da9edf143bb73a89d7246f53a6c46b2f2,ergopad Stake Key,8333.33,2022-02-28 08:09:57.508644
eeb18f1cc13e2d8a6675df11acb1f976f25562467c9b8ad6ae8b8f21f583cf02,ergopad Stake Key,8333.32,2022-03-01 14:23:22.379830
95da9a67b94cc87e59084b48b6e0a87bad2fa3331581e965bee955298011b0ad,ergopad Stake Key,8333.32,2022-02-28 06:53:05.189363
568baae2b650babc731c466ff8a92bfb68e483209cab3ccb9f0b64d1b726b6a3,ergopad Stake Key,8161.87,2022-03-23 09:10:27.379284
069fdf40f8cfd8d0c282c67724062d214ecbeab0e62ad3da6a99a2c0986b5214,ergopad Stake Key,8028.66,2022-02-28 13:31:59.185283
12ae160fc4886ab33729799ee712bf586a902d2e6eb675c46200aad1e6d60d26,ergopad Stake Key,7978.4,2022-02-28 23:30:26.459752
0853e7e88f2d63326d2e9252057a637c828e8d8c3c40e21d94cf566fddb04a81,ergopad Stake Key,7976.31,2022-02-28 14:08:17.554347
9d3fcb3c674ded2e59fdeb4be6497ac238e7c5253d2a3bf9ee4db6418bb38256,ergopad Stake Key,7972.0,2022-03-02 10:30:10.972700
aaf67a40d0416e440450e1f2c2bb3c1df31fa8846ebeb5c5c7d100ba5eba959b,ergopad Stake Key,7972.0,2022-02-28 09:36:05.154364
7f27f8bb17782b233ef4d569a1daf4a261cf61487e80de769d5a8814bd9e355c,ergopad Stake Key,7959.44,2022-03-04 02:47:11.368811
754106d2b0926e1a251d222528ec45260d7892dc3535d8d669d98c6a10a446e7,ergopad Stake Key,7793.32,2022-02-28 14:00:47.216926
be6613de7c2b1901c91288b37cc90a9ff776bb3812750890f1f5b78ea127edf0,ergopad Stake Key,7733.94,2022-02-28 02:26:19.316557
7d393b77e663af4c3affc9a84cd258cdaba32acf9baa397934ca2693c57df1ae,ergopad Stake Key,7725.0,2022-02-28 22:52:28.827357
46ee70395c0ac3a87d49b551d3748063c48e7e60ce3f06257d7c8d3ca6d3db1d,ergopad Stake Key,7516.0,2022-02-28 22:36:50.783887
40075b84a4d11d427a766df9df19ad54c6071043ad9993448eb9937206753c5b,ergopad Stake Key,7510.0,2022-03-02 07:00:03.208535
05f3904455a8f9b87356a4bbd03ddbaaddea68830c5f9733e93a72ba5a4edeb6,ergopad Stake Key,7479.54,2022-03-17 10:25:18.727724
58a4790e58e46538bbf5bc554536edc0f17d926285cd6f455d38c165490346e1,ergopad Stake Key,7400.0,2022-03-01 15:15:40.000530
df00b5a49f4948e1e5752d64c1b14bebba8a05d8b0a5106cf22ba41d9dac086d,ergopad Stake Key,7300.0,2022-02-28 08:19:18.379631
d2c37c0a05a6b4d087225c0f340647d9abffa3de18e8eabf51453178fa61239d,ergopad Stake Key,7255.33,2022-03-05 14:25:40.395291
6594f8c31e152c55d146e97e4be1167addad8e58cb6613703c29bab60342dac5,ergopad Stake Key,7231.12,2022-03-04 04:44:40.446832
42affc17353dc383b39d6ce0868cd51b60829d00b2bc9ee501658281259e06ab,ergopad Stake Key,7099.1,2022-03-02 11:54:10.372695
1dd4db26b6c4f2179779a015eaaae2845f56baffa2d458e96242c74c485a4263,ergopad Stake Key,7009.54,2022-03-17 12:39:29.831809
e31664a150df8e055a3674eaeed56defd0e8a96f470753398095462f4772d3db,ergopad Stake Key,7006.95,2022-03-16 13:31:29.839974
3a7f1209ceab22a52c2b2a740780b612511f4094df7fdc11c39b4bd48eda6e98,ergopad Stake Key,6880.66,2022-02-28 12:44:27.705779
80e7acea94450e0abb253e80fc325e44d522cbf2b95a641ac05d2eb26da7febc,ergopad Stake Key,6782.79,2022-03-03 08:58:05.570276
e5a500d6ddfcb8ab9e4078e5145b41125f90ee28b566e149977072714cd06beb,ergopad Stake Key,6780.13,2022-03-21 18:35:27.494947
97b54117723617adcae2b1da6da004b04d8eb95667e7e55e972daa778d3a8bdf,ergopad Stake Key,6700.0,2022-03-03 22:21:25.563813
5555e2a710e738650dd0ee903f42a6d4ea1f19e19362cb277a106a207006379a,ergopad Stake Key,6666.66,2022-02-28 04:19:58.684992
7aecacede25e7f67f9b3d5388d885f6d60c626bb206b7a50ee3c075a4826cf7b,ergopad Stake Key,6666.66,2022-02-28 06:49:23.320688
f002579ad7516e281629692bd6ae4d0376c0b5ffeebbdeb5368cb4dd9d022f0f,ergopad Stake Key,6629.13,2022-03-01 08:52:32.752359
8df2fa84ff297baf90ecfdfc45182c583479c0a321686303eac490ca1a66b29f,ergopad Stake Key,6533.31,2022-03-03 05:18:34.639031
7166bd8b033ecad907fc76b42fd3f58f3decb768dad5fdc4c937ef6633299183,ergopad Stake Key,6478.81,2022-03-21 02:04:11.623831
b68346823d2de43c2fda9225d842f30a1df7d7ada62082cf9ac27183caba77ca,ergopad Stake Key,6346.72,2022-03-23 04:44:33.172141
520228515cfd029dbf66c9923fbe5ebdc44c605bb59e60d586016af776169650,ergopad Stake Key,6343.56,2022-02-28 19:37:51.446980
2be94e7f03e37811d1bcf0e64d799b4dc22a9a540a9cc12d004022667fd1a2dc,ergopad Stake Key,6261.96,2022-03-08 01:57:52.345215
6a2c8e8bbccd89e3d1de25edfd9b7f0ba4eb585de7dbf802b26a635ee03c58ac,ergopad Stake Key,6261.31,2022-03-20 00:17:43.569314
4b0802f5d2d38e69e081d247101af2444539d314ff9aefe7e8fb40441419a772,ergopad Stake Key,6231.34,2022-03-08 16:15:04.852942
ef2471d65a1e58bf94a978f34f23ec41f05480491117c3575907ea17904c05d3,ergopad Stake Key,6150.68,2022-03-07 15:47:50.569090
f158213acbde9f23e909472204d0542b130041a1f898643c8eecfa3ba29592db,ergopad Stake Key,6089.32,2022-02-28 18:34:00.758402
a47f2b1ffb8434dd41364bbd661ad3fa274033ed91914a08a561caf2368118df,ergopad Stake Key,6015.15,2022-03-09 10:12:34.354552
c5dd9c77bd65c99bdfdd63348c908369695051e958ac034f3ea29287ca0d2de2,ergopad Stake Key,6012.58,2022-03-06 17:30:16.044426
d0059747be03c58197a515337fe419ac465687f4d22ec51a90c8e09281c90e5e,ergopad Stake Key,6003.91,2022-02-28 08:07:25.031587
55ca58f2f2a38f5b33316db5188770f516c44ec2466a8eb211f7590e49c7c863,ergopad Stake Key,5955.0,2022-02-28 13:40:52.013510
fe6648bb54769bbfe7c0ad68483ba0e002b07c9e9d4f2af59447cbc1ec350455,ergopad Stake Key,5871.27,2022-03-07 16:40:18.311263
2dd21f969fb80744af871b7b654db60f1e3840aaabe070700666d7690d0e0b1c,ergopad Stake Key,5868.6,2022-02-28 04:58:23.233018
0abba8080c05bd734b63837695c43929bc4eb71e52f08521d64bb822262be053,ergopad Stake Key,5685.05,2022-03-14 00:48:31.427875
ce6f5825f32b0ea5d68cb0d2409827b00334f2e3da6afaf6b213febe9c85bc35,ergopad Stake Key,5670.02,2022-03-12 08:38:10.291136
acd83554c7be326f8235c48578956881edb6c761938b1d3a3a74bcee7f4b4c60,ergopad Stake Key,5555.55,2022-02-28 04:03:53.439586
f9d101ebd3ff934feb4ed838cc99ee1b02f8ce884218aaecb9a2064d99b3a53a,ergopad Stake Key,5531.66,2022-02-28 08:32:20.091260
bd1a5fac5e39e1ff9ca920dd8f4a8eccacbafc89d3f08cfb940089cfa8aa1be5,ergopad Stake Key,5531.33,2022-02-28 07:08:07.458589
