Weekly users by language
Date,Arabic,Bulgarian,Catalan,Chinese (China),Chinese (Taiwan),Croatian,Czech,Danish,Dutch,English,English (United Kingdom),English (United States),Estonian,Finnish,French,German,Greek,Hebrew,Hungarian,Indonesian,Italian,Japanese,Korean,Latvian,Lithuanian,Norwegian,Persian,Polish,Portuguese (Brazil),Portuguese (Portugal),Romanian,Russian,Serbian,Slovak,Slovenian,Spanish,Swedish,Thai,Turkish,Ukrainian,Vietnamese,en-ca,fr-ca
2/14/23,18,20,4,376,86,12,55,25,161,0,1643,9613,3,48,1439,479,43,13,73,415,144,28,92,2,4,59,3,208,587,190,8,477,1,21,32,762,74,17,69,12,84,0,6
2/15/23,18,21,5,386,89,12,55,25,165,0,1662,9655,5,51,1436,477,44,13,70,422,144,27,96,2,4,59,3,209,596,192,8,481,1,21,32,773,74,16,70,11,83,0,6
2/16/23,19,21,5,384,89,12,56,24,163,0,1678,9680,5,50,1430,474,43,13,72,425,148,28,95,2,4,61,3,213,598,189,8,486,1,21,31,780,75,16,70,12,82,0,6
2/17/23,19,21,5,388,89,12,56,24,165,0,1694,9678,5,51,1421,472,43,13,73,418,145,28,98,2,4,62,3,213,600,190,9,490,1,21,32,781,74,15,70,13,84,0,7
2/18/23,19,20,5,386,88,12,56,24,164,0,1691,9719,5,52,1423,475,44,13,71,422,147,29,96,2,4,63,3,214,597,186,9,493,1,20,32,789,74,17,70,13,83,0,7
2/19/23,19,21,5,383,85,12,56,23,165,0,1681,9772,5,50,1430,474,43,14,70,425,149,30,97,2,4,62,4,221,592,189,9,495,1,21,31,779,75,18,70,13,86,0,8
2/20/23,19,21,5,381,88,12,55,23,162,0,1707,9798,5,54,1430,476,42,14,74,436,146,28,97,2,4,62,4,223,587,186,7,496,1,21,32,784,76,18,72,14,85,0,8
2/21/23,19,21,4,378,90,11,56,23,161,0,1695,9777,5,52,1417,489,42,14,75,443,143,28,97,2,4,62,4,217,577,188,8,499,1,22,32,779,77,19,72,14,87,0,8
2/22/23,20,20,4,373,89,11,56,25,164,0,1690,9765,4,52,1408,492,42,14,75,437,143,28,94,2,4,63,4,218,585,191,8,494,1,22,32,782,74,19,74,15,87,0,8
2/23/23,20,19,5,373,89,11,55,25,164,0,1688,9725,4,51,1414,491,43,14,72,439,141,28,93,2,4,63,4,216,587,192,8,498,1,22,33,787,69,19,74,15,85,0,7
2/24/23,21,20,5,370,87,11,54,25,165,0,1687,9731,4,51,1386,486,43,14,72,441,138,28,92,2,4,63,4,218,586,194,8,499,1,22,33,793,69,20,72,14,84,0,7
2/25/23,21,20,5,384,86,11,56,24,171,0,1699,9811,4,52,1399,488,43,14,72,439,136,29,90,2,4,62,4,218,594,193,8,499,1,22,35,791,69,19,74,14,82,0,6
2/26/23,20,20,5,386,86,12,57,24,170,0,1695,9826,4,55,1404,486,43,13,71,442,136,29,93,2,4,59,4,217,599,192,7,499,1,22,35,788,69,18,76,14,74,0,7
2/27/23,19,20,5,393,86,12,57,25,174,0,1702,9829,5,55,1413,488,44,12,70,433,138,29,94,2,4,59,4,212,605,191,8,508,1,23,35,800,68,18,77,13,76,0,7
2/28/23,18,19,5,395,86,9,56,25,174,0,1697,9876,5,56,1414,488,45,12,70,429,141,29,89,2,4,57,4,211,605,192,7,516,1,24,35,812,69,18,76,14,79,0,7
3/1/23,18,19,5,402,86,9,55,24,176,0,1697,9880,5,56,1409,490,46,12,70,432,144,29,92,2,4,57,4,211,610,191,7,513,1,25,35,821,73,18,74,15,81,0,7
3/2/23,18,20,5,400,90,9,55,25,168,0,1691,9863,5,59,1412,485,46,13,69,429,144,28,91,2,4,58,4,211,615,192,8,512,1,24,34,819,73,18,72,15,83,0,7
3/3/23,18,19,5,403,88,10,52,25,161,0,1696,9833,3,58,1411,489,45,12,70,425,141,28,91,2,4,58,4,212,614,192,8,507,1,25,34,817,71,19,74,15,85,0,7
3/4/23,19,19,5,393,90,11,52,25,162,0,1694,9817,3,58,1408,489,45,12,70,420,141,26,90,2,4,59,4,209,609,192,9,504,1,25,34,812,73,19,73,15,86,0,8
3/5/23,18,19,5,398,90,11,51,23,163,0,1696,9841,4,56,1407,484,45,12,70,415,144,27,87,2,4,60,4,208,610,196,9,497,1,26,34,803,73,21,71,15,84,0,7
3/6/23,19,19,5,398,89,11,50,24,161,0,1702,9877,4,56,1419,479,44,11,69,415,144,28,89,2,4,61,4,210,618,196,9,502,1,26,32,794,71,20,71,17,82,0,8
3/7/23,18,18,5,394,93,9,52,25,165,0,1691,9826,5,55,1423,477,42,12,72,407,143,28,90,2,4,62,4,207,611,197,9,497,1,26,32,781,70,21,71,17,83,0,7
3/8/23,19,19,5,383,94,9,52,26,161,0,1688,9795,5,56,1429,480,40,11,72,394,136,28,91,2,4,60,4,209,617,195,10,498,1,26,31,788,69,21,69,17,78,0,7
3/9/23,19,19,4,382,88,11,50,26,160,0,1691,9805,5,53,1428,481,40,11,73,389,139,29,91,2,4,67,4,210,623,198,10,503,1,28,32,785,67,21,69,16,79,0,7
3/10/23,19,19,5,381,86,11,50,27,165,0,1693,9822,5,56,1431,475,40,14,71,384,139,28,94,2,4,68,4,207,623,201,9,491,1,27,32,782,69,21,72,16,80,0,7
3/11/23,19,19,5,378,88,11,50,27,166,0,1711,9811,5,55,1437,478,41,14,71,377,138,31,93,2,4,66,4,208,624,199,9,495,1,27,32,777,70,21,72,16,80,0,7
3/12/23,18,20,5,370,87,11,50,25,165,0,1711,9799,5,54,1443,486,41,14,73,379,141,31,95,2,4,67,4,212,618,197,10,493,1,25,33,783,71,20,68,16,79,0,7
3/13/23,18,20,5,367,86,11,49,24,164,0,1721,9851,5,53,1452,484,41,14,72,379,139,30,94,2,4,68,4,211,615,198,9,497,2,26,33,789,72,18,69,15,79,0,7
3/14/23,19,20,5,356,87,11,49,23,162,0,1726,9853,5,54,1447,492,41,16,71,384,138,30,92,2,4,66,4,218,616,198,10,499,2,26,32,790,70,18,69,16,77,0,7
3/15/23,19,20,5,350,90,11,50,23,166,0,1743,9843,5,54,1439,488,42,15,69,385,137,30,92,2,4,65,4,214,616,200,9,497,2,26,32,793,73,18,72,16,81,0,7
3/16/23,19,20,5,367,89,9,51,23,165,0,1752,9820,5,56,1437,488,42,15,68,387,140,30,95,2,4,67,4,215,625,200,9,503,2,26,33,783,73,16,72,14,80,0,8
3/17/23,19,20,5,389,92,10,54,22,164,0,1746,9838,5,54,1432,487,42,15,68,388,142,29,96,2,4,64,4,217,628,199,8,513,2,25,32,786,71,16,71,13,83,0,8
3/18/23,17,19,5,390,91,10,54,22,167,0,1748,9851,5,56,1426,489,42,14,67,393,141,29,97,2,4,66,4,218,626,200,8,512,2,26,32,787,70,17,71,13,85,0,8
3/19/23,18,18,5,392,91,10,54,22,165,0,1754,9866,5,56,1434,485,41,13,68,395,146,30,98,2,4,68,4,218,627,201,9,510,2,28,32,792,73,19,71,13,84,0,8
3/20/23,18,17,5,395,93,10,54,22,165,0,1759,9884,5,55,1457,491,40,13,68,393,146,30,101,2,4,65,4,221,632,200,10,509,2,26,31,792,74,18,73,12,88,0,8
3/21/23,19,17,5,400,93,10,53,22,163,0,1759,9931,5,56,1462,482,42,12,69,389,145,30,99,2,4,62,3,219,626,200,10,507,1,26,31,790,75,18,74,13,87,0,8
3/22/23,19,18,5,404,87,10,52,24,165,0,1760,9926,5,58,1459,479,42,12,72,395,146,30,101,2,4,62,3,216,631,196,10,503,1,26,31,791,73,18,72,13,88,0,8
3/23/23,19,19,5,410,88,10,54,24,163,0,1759,9994,5,56,1459,482,42,12,69,393,143,30,100,2,4,63,2,215,620,194,10,498,1,27,30,793,72,19,72,13,87,0,8
3/24/23,19,20,5,396,85,10,54,27,159,0,1755,10002,5,54,1468,475,43,12,73,386,138,28,100,1,4,62,3,214,623,195,10,500,1,27,31,792,70,19,72,13,87,0,8
3/25/23,18,20,5,397,87,10,55,27,159,0,1755,10008,5,52,1476,477,43,12,74,386,140,29,100,1,4,63,3,211,624,192,10,505,1,27,32,798,73,19,73,13,84,0,9
3/26/23,18,20,5,401,87,10,54,26,164,0,1741,10014,5,52,1467,481,42,12,75,386,139,29,96,1,4,63,2,210,625,190,10,496,2,25,32,794,76,18,75,14,81,0,9
3/27/23,19,20,5,406,86,9,53,25,167,0,1745,10043,5,52,1472,482,42,12,77,392,140,28,94,1,4,62,4,209,633,192,10,496,2,26,32,789,75,18,75,14,81,0,8
3/28/23,19,21,4,416,87,10,53,26,167,0,1749,10055,5,50,1457,484,43,12,79,392,140,28,94,1,4,61,4,209,638,195,9,495,2,27,33,802,77,18,72,14,80,0,8
3/29/23,19,21,3,420,90,10,51,25,165,0,1750,10066,5,53,1468,486,43,12,79,389,138,28,94,2,4,60,4,212,641,192,9,509,2,27,33,811,76,18,74,14,82,0,7
3/30/23,19,20,3,413,88,10,51,24,164,0,1746,10030,5,54,1457,493,41,13,78,378,140,28,92,2,4,64,4,212,636,189,9,505,2,26,34,811,76,17,73,14,82,0,7
3/31/23,19,20,3,405,88,10,52,24,162,0,1760,10033,5,54,1455,485,41,13,78,393,140,28,91,2,4,64,4,210,641,186,9,502,2,26,34,812,76,18,74,16,81,0,7
4/1/23,20,20,4,401,90,10,51,24,164,0,1768,10051,5,54,1467,486,41,12,78,392,140,29,94,2,4,65,4,209,648,186,9,503,2,24,34,817,76,18,73,16,78,0,7
4/2/23,20,20,5,390,90,10,51,23,164,0,1773,10084,5,55,1489,485,41,11,78,400,140,31,89,2,4,63,4,212,641,187,9,507,2,24,34,808,75,18,74,17,82,0,7
4/3/23,19,20,5,400,90,11,51,24,165,0,1773,10119,5,56,1488,489,41,12,78,402,139,32,92,2,4,65,3,212,633,188,9,501,2,23,33,815,77,18,74,17,85,0,7
4/4/23,19,20,5,400,92,10,51,24,164,0,1780,10124,5,55,1501,481,43,12,75,405,139,32,90,2,4,67,3,216,631,190,9,502,2,22,33,797,76,17,77,17,86,0,7
4/5/23,20,20,4,396,90,9,49,24,163,0,1779,10133,5,55,1490,481,43,12,77,411,141,32,90,2,4,67,3,219,636,194,9,508,2,23,32,791,76,16,75,17,87,0,7
4/6/23,20,20,4,398,94,8,48,23,160,0,1771,10115,5,55,1482,479,44,12,79,409,141,33,89,2,4,67,3,225,636,198,8,511,3,25,34,784,77,16,74,17,86,0,7
4/7/23,20,20,4,396,93,8,49,22,161,0,1754,10105,5,52,1489,478,44,12,78,413,140,34,95,2,4,65,3,225,628,193,9,508,3,26,35,777,74,16,75,15,85,0,8
4/8/23,19,19,4,394,94,8,49,24,163,0,1751,10118,5,53,1495,477,43,12,78,418,139,33,93,2,4,65,3,221,622,192,9,508,3,26,35,770,75,16,76,15,81,0,8
4/9/23,19,19,3,396,97,9,48,25,161,0,1741,10067,5,55,1494,471,43,11,78,410,140,32,94,2,4,65,3,221,612,190,9,514,2,26,34,771,75,16,74,16,78,0,8
4/10/23,19,21,3,394,95,9,47,25,160,0,1737,9979,5,54,1489,464,42,11,75,396,138,31,90,2,4,63,3,221,622,192,9,516,2,26,34,783,74,16,75,16,78,0,8
4/11/23,20,21,4,392,94,9,53,25,159,0,1745,10017,5,55,1492,462,42,11,76,396,141,33,91,2,4,65,3,225,614,193,8,523,2,28,34,799,76,16,77,16,78,0,9
4/12/23,19,21,4,391,96,9,52,26,160,0,1759,10039,5,53,1499,467,42,11,75,396,141,32,89,2,4,65,3,229,605,192,7,530,2,27,33,797,76,15,79,16,80,0,8
4/13/23,19,19,4,385,96,9,54,26,162,0,1755,10052,5,56,1486,460,42,12,77,399,140,29,96,2,4,63,3,233,616,190,7,533,2,27,32,814,76,15,77,16,80,0,9
4/14/23,19,19,5,389,97,9,53,26,163,0,1774,10031,5,58,1490,464,41,12,76,387,142,30,99,2,4,63,3,231,614,185,6,526,2,26,33,808,75,15,80,17,81,0,9
4/15/23,19,19,5,385,98,9,53,27,161,0,1785,10037,5,58,1498,475,42,13,72,384,143,31,101,2,4,64,3,234,610,191,6,532,2,27,32,812,78,14,80,17,80,0,9
4/16/23,19,19,5,393,99,9,54,27,163,0,1815,10078,5,59,1501,482,42,13,73,385,143,30,101,2,4,64,3,233,617,191,8,525,2,28,32,812,77,14,80,17,80,0,9
4/17/23,18,20,5,400,98,9,53,26,160,0,1806,10151,5,57,1494,484,42,13,73,379,141,32,99,2,4,66,3,229,615,192,8,529,2,27,31,803,77,13,80,19,83,0,9
4/18/23,17,19,5,439,97,9,51,26,158,0,1811,10179,5,61,1508,480,41,13,75,380,141,32,100,2,4,67,3,231,614,193,7,528,2,28,31,804,75,17,77,19,81,0,8
4/19/23,17,19,5,437,91,9,51,26,159,0,1809,10170,5,63,1500,483,43,13,78,376,141,32,100,2,4,66,3,233,619,204,7,534,2,27,32,810,72,16,77,17,84,0,8
4/20/23,17,21,5,435,91,9,49,25,159,0,1794,10193,5,62,1500,481,43,13,78,377,142,30,100,2,4,63,3,228,621,201,9,529,1,28,32,814,72,16,78,17,89,0,8
4/21/23,17,22,5,436,91,9,49,23,159,0,1803,10172,5,65,1493,477,42,13,77,373,140,29,98,2,4,61,3,228,632,198,9,523,1,29,32,813,74,16,76,17,88,0,8
4/22/23,18,23,5,431,91,9,50,22,162,0,1800,10167,5,62,1486,473,41,13,77,366,142,29,95,2,4,63,3,230,630,199,9,515,1,28,32,810,72,17,73,16,87,0,8
4/23/23,18,23,5,424,90,9,49,23,166,0,1806,10087,5,61,1499,469,41,14,74,358,144,29,94,2,4,64,3,232,633,201,9,518,1,29,32,817,73,16,74,18,89,0,8
4/24/23,19,23,5,418,89,8,52,26,167,0,1817,10028,5,60,1511,478,42,14,74,352,140,28,94,2,4,64,3,230,626,196,8,524,1,29,32,817,75,15,74,19,87,0,8
4/25/23,19,23,5,401,87,7,52,26,167,0,1820,9971,5,59,1512,486,43,14,75,350,141,28,93,2,4,61,3,227,611,191,8,519,1,27,33,808,77,15,77,19,89,0,8
4/26/23,20,23,4,394,89,7,51,26,167,0,1816,9928,5,58,1517,495,44,15,77,349,143,29,88,2,4,61,3,226,611,193,8,525,1,28,34,804,79,15,79,19,90,0,9
4/27/23,20,24,3,400,92,7,52,26,163,0,1815,10014,5,60,1507,490,43,15,77,347,143,29,88,2,4,61,4,225,610,190,7,529,1,27,34,809,77,15,83,19,89,0,8
4/28/23,20,23,3,396,92,7,52,26,162,0,1799,9982,5,59,1499,495,44,15,77,345,145,28,89,2,4,63,4,223,609,188,6,524,1,26,32,804,75,15,87,20,87,0,8
4/29/23,20,22,4,390,89,7,51,26,159,0,1810,9983,5,59,1499,494,44,15,77,341,143,27,88,2,4,64,3,223,618,188,6,520,1,27,32,812,76,14,86,20,86,0,8
4/30/23,19,22,4,389,89,7,51,26,158,0,1801,10013,5,59,1496,486,44,15,77,340,137,27,86,2,4,63,3,224,610,190,6,513,1,26,32,803,76,15,88,20,85,0,7
5/1/23,20,22,4,388,93,7,50,27,162,0,1791,10012,5,60,1493,488,44,14,75,340,140,27,84,2,4,64,3,224,614,192,6,512,1,25,31,797,75,15,90,20,86,0,8
5/2/23,20,22,4,384,92,8,50,27,161,0,1800,10012,5,61,1494,489,43,14,72,342,141,29,83,3,4,66,2,216,621,190,7,510,1,26,31,794,75,15,91,20,84,0,9
5/3/23,20,22,4,375,92,8,52,28,163,0,1805,9941,5,60,1492,488,43,13,72,347,143,30,85,3,4,69,2,217,627,187,6,510,1,26,30,790,75,13,92,20,82,0,9
5/4/23,20,23,4,372,89,8,53,28,169,0,1807,9952,5,56,1496,488,43,13,74,356,143,31,87,3,4,67,3,217,633,183,8,509,1,27,29,783,75,14,87,20,84,0,9
5/5/23,20,23,4,367,92,8,51,27,170,0,1809,9996,5,56,1506,489,43,12,72,371,142,31,89,3,4,68,3,214,630,186,8,522,1,28,28,784,75,14,86,20,83,0,9
5/6/23,20,23,4,365,96,8,53,27,171,0,1800,10043,5,56,1494,494,42,12,73,377,140,30,88,3,4,65,4,217,633,190,8,528,1,28,27,782,74,15,87,20,83,0,9
5/7/23,20,23,4,361,97,9,53,26,169,0,1796,10028,5,57,1490,493,42,12,74,379,142,29,90,3,4,68,4,221,630,188,8,526,1,28,30,792,75,15,87,20,84,0,9
5/8/23,20,24,4,365,95,8,53,25,167,0,1817,10034,5,53,1501,487,43,12,74,380,141,29,91,3,4,71,4,227,624,193,8,525,1,28,30,799,73,16,83,20,83,0,7
5/9/23,20,24,5,373,94,8,54,25,168,0,1828,10040,5,54,1514,479,42,13,75,379,145,29,91,3,4,69,4,230,626,195,8,527,1,27,30,794,72,15,85,20,84,0,6
5/10/23,19,24,5,374,92,9,54,24,167,0,1824,10000,5,57,1510,479,43,13,77,378,148,30,93,3,4,72,4,228,623,192,8,528,1,28,31,802,73,17,85,20,84,0,7
5/11/23,18,24,5,374,91,9,53,23,165,0,1809,9973,5,59,1503,485,41,14,75,374,147,28,94,3,4,73,3,228,609,195,7,536,1,27,32,799,74,17,88,20,86,0,8
5/12/23,18,23,5,380,89,9,52,23,162,0,1810,9938,5,58,1492,491,41,15,76,365,147,30,91,3,4,72,4,228,598,192,8,532,1,27,32,798,73,17,87,21,85,0,8
5/13/23,19,24,5,378,87,9,51,25,163,0,1808,9913,5,59,1504,485,42,16,76,370,147,31,92,3,4,71,4,230,594,191,9,533,1,26,32,801,73,16,86,21,86,0,8
5/14/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
