id,blockId,timestamp,inputs,outputs
f06aecbb4609c58aa3b0d85b2631c1e35ee07955ba26ad5f0d4028b0547bb7ee,5627299dc3135d1942cb1fcf8cd3312fdeff870493354910cab0703152131ad7,1653799330698,"[{'boxId': 'aa2d0366fb070e63f2290e3a6f067f26532d05b3a689b6b07036091d9595fd96', 'value': 15890006410, 'index': 0, 'spendingProof': '5d575ce2a949be6511a7c9bd6e37e1f489e0cadd159bb5dac43e87df425cafedda79f571f7ac517ca495fadde3da07c6b895feae1249afbc', 'outputBlockId': 'dfe861c84932b3953904877fecb614a89018b48af888de410448f4dd2d476417', 'outputTransactionId': '9e2dd0de3da3820b6067d43baf56357f7790f34d11889a977760d65f6bcf8f12', 'outputIndex': 4, 'outputGlobalIndex': 17245497, 'outputCreatedAt': 759999, 'outputSettledAt': 760001, 'ergoTree': '0008cd03ce0828b502bcb1447d8a6274a361291ffd5b0da2216cb01e6f122a93358463e5', 'address': '9i2YVu6TXyPVrUeH4EgzvtnKm6xnZveufpDAtJvjwKzDcaedEdp', 'assets': [{'tokenId': '856b1935ec476eb84bf7b60a9b39817e7d2a515780e0505f88a8d3dfd014b7ce', 'index': 0, 'amount': 1, 'name': 'Animal pop art #22. Black panther', 'decimals': 0, 'type': 'EIP-004'}, {'tokenId': '3622ef6dade15c2d398f91bd7404bb96de7ba64b05e4fbbb245e97fc5643ebb5', 'index': 1, 'amount': 1, 'name': 'Ergoats #00180', 'decimals': 0, 'type': 'EIP-004'}, {'tokenId': 'e1d7c6ec6493b065c2bfea123902e75670aebbc358f3ea02deda73a1c8441e66', 'index': 2, 'amount': 1, 'name': 'Ergoats #00015', 'decimals': 0, 'type': 'EIP-004'}, {'tokenId': 'c39be88083d638080a8de2a081abe4c3610dc7d1ec9399ddd21091de90ac0c37', 'index': 3, 'amount': 1, 'name': 'Ergnome #1310 ""Ageus the Balanced Sage""', 'decimals': 0, 'type': 'EIP-004'}, {'tokenId': '804fb9e008072dfb1a36333104de01a98dad1b15632c00ab979121e1f94a4655', 'index': 4, 'amount': 1, 'name': 'Ergnome #1190 ""Skyzey the Sky Manatee""', 'decimals': 0, 'type': 'EIP-004'}, {'tokenId': '06c3374d72ff68898549b35aad8156f418bbf2100bad612cc544c2c060991132', 'index': 5, 'amount': 1, 'name': 'Ergoats #00033', 'decimals': 0, 'type': 'EIP-004'}], 'additionalRegisters': {}}, {'boxId': 'b55232d50be085de976126f8d48c25605b992c84cfe9de31f0d91f4f0510305b', 'value': 3000000, 'index': 1, 'spendingProof': None, 'outputBlockId': 'a289645a774cd1458dd3b725847c2d11a390523b8b840bf43531210be2d4f88c', 'outputTransactionId': '2941fa58de40cf2fed1c8ceeda64e04f1ebb02724a502ddf28b6a586bd7456d3', 'outputIndex': 0, 'outputGlobalIndex': 15497882, 'outputCreatedAt': 727174, 'outputSettledAt': 727176, 'ergoTree': '101004040564040005d00f04020e240008cd035afd0501f6f5c1c9fb9ed5afc84fbc02825c0c7c3f65970fa3e3d9c8c6abc5460500040004880e040401010400040004020e240008cd035afd0501f6f5c1c9fb9ed5afc84fbc02825c0c7c3f65970fa3e3d9c8c6abc54604009591b1a57300d804d601e4c6a70663d602c672010404d603e4c6a70405d6049d72037301d195e67202d804d605b2a5730200d606e47202d6079d9c72037e7206057303d608b2a57304009683070192c17205999972037204720793c27205e4c6a7050e93e4c67205040ec5a792c17208720493c27208730595eded947207730691720673078f72067308d801d609b2a5730900ed92c17209720793c27209c27201730a93c572018cb2db6308a7730b0001d802d605b2a5730c00d606b2a5730d009683060192c17205997203720493c27205e4c6a7050e93e4c67205040ec5a792c17206720493c27206730e93c572018cb2db6308a7730f0001cde4c6a70707', 'address': 'X2nDjRGSwafYukBtSZruDGUNEc9wV3VnzNtmBukpHfK4Amv5aDwkx2WRL6KqRfT1BoPyzmQKZRNQBqrhv6xKYEhdAygRNAZS73ZkeTNtEpVhcwecQaNP217KXtHeN3nkogBUoNjraRwz5GkicJh2FrPapFFqFpCTUk8wuRDMw8pVDXeERkZhquKAcn8NDmtF6nfgFzLGnGUyC8FY2ACEfD9aCHEFUL1jcWMWm6CsxgwLWDE43SMjxJy8iMjHUWofTj1SiQJRaLPZWMakgXMCzRgEgT4NNbek1ggwWp5SsNg9hVGgKWnKCrsPS8fR8EzvACspP8vcpPUuUkroxQbYrAEVVk5F2LmRusUywgoWiWAdi9AWjqpBVTLXPvRYqfTgsZiJQ94BCiQf1JVD26FSXrjqDWdDXoF1dwJBTbKpjMJrT3iLHHiHjjUFyDM5wxuMivywBQmFWtFsU8EgPMnYHCRu5rEB4os2ZxU4su3GWfgS2rCk8xUh4GR', 'assets': [{'tokenId': '219f20da1b137640790fd777b2f37835d5dd1e93d7693576fae6120b5a251c0a', 'index': 0, 'amount': 1, 'name': 'DinoEgg #221', 'decimals': 0, 'type': 'EIP-004'}], 'additionalRegisters': {'R4': {'serializedValue': '058088e2ed60', 'sigmaType': 'SLong', 'renderedValue': '13000000000'}, 'R5': {'serializedValue': '0e240008cd03d5c00d592e200079af9839b864a6af49ccebd31a155162ef0d14a000ad7c6984', 'sigmaType': 'Coll[SByte]', 'renderedValue': '0008cd03d5c00d592e200079af9839b864a6af49ccebd31a155162ef0d14a000ad7c6984'}, 'R7': {'serializedValue': '0703d5c00d592e200079af9839b864a6af49ccebd31a155162ef0d14a000ad7c6984', 'sigmaType': 'SGroupElement', 'renderedValue': '03d5c00d592e200079af9839b864a6af49ccebd31a155162ef0d14a000ad7c6984'}}}]","[{'boxId': '2029c060f860083d12d1712d5adc49683547ec721a2708bb11046fc5a8d624a5', 'transactionId': 'f06aecbb4609c58aa3b0d85b2631c1e35ee07955ba26ad5f0d4028b0547bb7ee', 'blockId': '5627299dc3135d1942cb1fcf8cd3312fdeff870493354910cab0703152131ad7', 'value': 12090000000, 'index': 0, 'globalIndex': 17245642, 'creationHeight': 760005, 'settlementHeight': 760007, 'ergoTree': '0008cd03d5c00d592e200079af9839b864a6af49ccebd31a155162ef0d14a000ad7c6984', 'address': '9i5wereeioZMPNWNffQ4KxZkmagYFA8UEBktWt9Y4WudtcvKRMc', 'assets': [], 'additionalRegisters': {'R4': {'serializedValue': '0e20b55232d50be085de976126f8d48c25605b992c84cfe9de31f0d91f4f0510305b', 'sigmaType': 'Coll[SByte]', 'renderedValue': 'b55232d50be085de976126f8d48c25605b992c84cfe9de31f0d91f4f0510305b'}}, 'spentTransactionId': None, 'mainChain': True}, {'boxId': '608082896ad05b53780ee6a3ce1093e504b64b6f0a79a5bec7bcb1f10ffef045', 'transactionId': 'f06aecbb4609c58aa3b0d85b2631c1e35ee07955ba26ad5f0d4028b0547bb7ee', 'blockId': '5627299dc3135d1942cb1fcf8cd3312fdeff870493354910cab0703152131ad7', 'value': 260000000, 'index': 1, 'globalIndex': 17245643, 'creationHeight': 760005, 'settlementHeight': 760007, 'ergoTree': '0008cd035afd0501f6f5c1c9fb9ed5afc84fbc02825c0c7c3f65970fa3e3d9c8c6abc546', 'address': '9h9ssEYyHaosFg6BjZRRr2zxzdPPvdb7Gt7FA8x7N9492nUjpsd', 'assets': [], 'additionalRegisters': {}, 'spentTransactionId': '823aedb8e7a291117e9e0e520537cb25f5034f7339eee35524b7c646adbc83d0', 'mainChain': True}, {'boxId': 'e7b04d1d3071bb0d05091b03a0a0a1ebe56bf937b5a326c11cc87705061be24d', 'transactionId': 'f06aecbb4609c58aa3b0d85b2631c1e35ee07955ba26ad5f0d4028b0547bb7ee', 'blockId': '5627299dc3135d1942cb1fcf8cd3312fdeff870493354910cab0703152131ad7', 'value': 650000000, 'index': 2, 'globalIndex': 17245644, 'creationHeight': 760005, 'settlementHeight': 760007, 'ergoTree': '0008cd023df3b265369321e039aa2b9d876c4fe76e722771e16891ace80bb1f17f939a2a', 'address': '9ezLzcm8hNnpPtneqmhs429JAi6RcxvYjiNTUiGQbVE9kGj5AWQ', 'assets': [], 'additionalRegisters': {}, 'spentTransactionId': None, 'mainChain': True}, {'boxId': '8e4914ab1005f77600f23ca85258e523fc15ab508aeacfad5a75a2eb23b1b00b', 'transactionId': 'f06aecbb4609c58aa3b0d85b2631c1e35ee07955ba26ad5f0d4028b0547bb7ee', 'blockId': '5627299dc3135d1942cb1fcf8cd3312fdeff870493354910cab0703152131ad7', 'value': 3000000, 'index': 3, 'globalIndex': 17245645, 'creationHeight': 760005, 'settlementHeight': 760007, 'ergoTree': '0008cd03ce0828b502bcb1447d8a6274a361291ffd5b0da2216cb01e6f122a93358463e5', 'address': '9i2YVu6TXyPVrUeH4EgzvtnKm6xnZveufpDAtJvjwKzDcaedEdp', 'assets': [{'tokenId': '219f20da1b137640790fd777b2f37835d5dd1e93d7693576fae6120b5a251c0a', 'index': 0, 'amount': 1, 'name': 'DinoEgg #221', 'decimals': 0, 'type': 'EIP-004'}], 'additionalRegisters': {}, 'spentTransactionId': None, 'mainChain': True}, {'boxId': '0aba5a03b3a1ba0796c726781563252225cbe44a1235ea304c30762ccf2f4a4b', 'transactionId': 'f06aecbb4609c58aa3b0d85b2631c1e35ee07955ba26ad5f0d4028b0547bb7ee', 'blockId': '5627299dc3135d1942cb1fcf8cd3312fdeff870493354910cab0703152131ad7', 'value': 2888006410, 'index': 4, 'globalIndex': 17245646, 'creationHeight': 760005, 'settlementHeight': 760007, 'ergoTree': '0008cd03ce0828b502bcb1447d8a6274a361291ffd5b0da2216cb01e6f122a93358463e5', 'address': '9i2YVu6TXyPVrUeH4EgzvtnKm6xnZveufpDAtJvjwKzDcaedEdp', 'assets': [{'tokenId': '856b1935ec476eb84bf7b60a9b39817e7d2a515780e0505f88a8d3dfd014b7ce', 'index': 0, 'amount': 1, 'name': 'Animal pop art #22. Black panther', 'decimals': 0, 'type': 'EIP-004'}, {'tokenId': '3622ef6dade15c2d398f91bd7404bb96de7ba64b05e4fbbb245e97fc5643ebb5', 'index': 1, 'amount': 1, 'name': 'Ergoats #00180', 'decimals': 0, 'type': 'EIP-004'}, {'tokenId': 'e1d7c6ec6493b065c2bfea123902e75670aebbc358f3ea02deda73a1c8441e66', 'index': 2, 'amount': 1, 'name': 'Ergoats #00015', 'decimals': 0, 'type': 'EIP-004'}, {'tokenId': 'c39be88083d638080a8de2a081abe4c3610dc7d1ec9399ddd21091de90ac0c37', 'index': 3, 'amount': 1, 'name': 'Ergnome #1310 ""Ageus the Balanced Sage""', 'decimals': 0, 'type': 'EIP-004'}, {'tokenId': '804fb9e008072dfb1a36333104de01a98dad1b15632c00ab979121e1f94a4655', 'index': 4, 'amount': 1, 'name': 'Ergnome #1190 ""Skyzey the Sky Manatee""', 'decimals': 0, 'type': 'EIP-004'}, {'tokenId': '06c3374d72ff68898549b35aad8156f418bbf2100bad612cc544c2c060991132', 'index': 5, 'amount': 1, 'name': 'Ergoats #00033', 'decimals': 0, 'type': 'EIP-004'}], 'additionalRegisters': {}, 'spentTransactionId': None, 'mainChain': True}, {'boxId': '4c6b4fef0da87b4d38d405020fbb47be58daf53bae3295a1b1dffd36c1aadf91', 'transactionId': 'f06aecbb4609c58aa3b0d85b2631c1e35ee07955ba26ad5f0d4028b0547bb7ee', 'blockId': '5627299dc3135d1942cb1fcf8cd3312fdeff870493354910cab0703152131ad7', 'value': 2000000, 'index': 5, 'globalIndex': 17245647, 'creationHeight': 760005, 'settlementHeight': 760007, 'ergoTree': '1005040004000e36100204a00b08cd0279be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798ea02d192a39a8cc7a701730073011001020402d19683030193a38cc7b2a57300000193c2b2a57301007473027303830108cdeeac93b1a57304', 'address': '2iHkR7CWvD1R4j1yZg5bkeDRQavjAaVPeTDFGGLZduHyfWMuYpmhHocX8GJoaieTx78FntzJbCBVL6rf96ocJoZdmWBL2fci7NqWgAirppPQmZ7fN9V6z13Ay6brPriBKYqLp1bT2Fk4FkFLCfdPpe', 'assets': [], 'additionalRegisters': {}, 'spentTransactionId': '157fc52915044a247e163b1ea1c3b342b5736db6c8ab646ea419e9570cad5318', 'mainChain': True}]"
